"Gene.Ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000053080",-1.02484533926001,2.82036664297139,-8.64268584263009,6.36740664364965e-10,1.5129887633155e-07,12.7022993723916
"ENSMUSG00000049090",-0.53538074659287,5.59269988139162,-8.63841747121708,6.43977246149895e-10,1.5129887633155e-07,12.5095171729924
"ENSMUSG00000020385",-0.54900302941993,6.4607992397735,-8.61271083181708,6.8936692499762e-10,1.59744258948763e-07,12.4327709112399
"ENSMUSG00000002617",-1.15851101298286,2.63168939091332,-8.56782148621704,7.76589365134855e-10,1.77524131089476e-07,12.5135529506893
"ENSMUSG00000076569",5.54914337731112,5.42369077815586,8.55465871831463,8.04237824027261e-10,1.81393160416602e-07,12.4565696174615
"ENSMUSG00000032575",0.825851069807044,6.10940275645091,8.54204466286287,8.31674161057186e-10,1.82742240720828e-07,12.2541318246023
"ENSMUSG00000032487",4.06785242182376,1.74268959134835,8.54197646843773,8.31825049391329e-10,1.82742240720828e-07,12.1157506814679
"ENSMUSG00000009092",1.87641828985395,3.91686685077829,8.51328061748494,8.97857525393812e-10,1.94719973071304e-07,12.3572354178955
"ENSMUSG00000022500",0.913312324769648,5.2734313853996,8.50475146299973,9.1849501763236e-10,1.96674198965431e-07,12.1839694861742
"ENSMUSG00000034612",1.08865841542013,4.61394317668876,8.49431663173179,9.44401721191948e-10,1.99693743946037e-07,12.2204040844525
"ENSMUSG00000055531",-0.577421238815845,7.14836191231079,-8.47794840898649,9.86546760514134e-10,2.06029938282186e-07,12.0845893846596
"ENSMUSG00000066170",-1.69042363983737,1.82159330609471,-8.45897698487328,1.03779744121135e-09,2.14090018482087e-07,12.2217715098819
"ENSMUSG00000053218",-1.81467296120019,0.110512844361058,-8.45150137000942,1.05872958635712e-09,2.15776743166471e-07,12.0176087714128
"ENSMUSG00000027981",-0.964630530987002,4.67803708584384,-8.43879592623329,1.09529643737452e-09,2.1825866874964e-07,12.0306202282039
"ENSMUSG00000097125",3.17229277596674,1.77232614057961,8.43831266345594,1.09671239322059e-09,2.1825866874964e-07,11.6662736355806
"ENSMUSG00000096459",2.09120787761128,0.552602711843101,8.40214527010429,1.20814784992101e-09,2.37639872433301e-07,11.9353381502074
"ENSMUSG00000025505",-0.774259649478436,4.45430989401634,-8.3862866869177,1.26058094789791e-09,2.45103302467138e-07,11.9071207635627
"ENSMUSG00000097277",-1.36465637111785,2.2346886823942,-8.35040980162757,1.38791360921479e-09,2.66794847880424e-07,11.9479139860449
"ENSMUSG00000098024",-1.77725601085736,-0.363054806564077,-8.32697176282842,1.47809555093727e-09,2.80937801569156e-07,11.5488553235893
"ENSMUSG00000023341",-1.47250608139976,0.0974565022333236,-8.3192785875801,1.50897829559684e-09,2.83620853870179e-07,11.8392567620597
